w,w1,l21,l22,w2,FOM
3.0,1.5,7.3,6.8,2.0,2908.1719070280665
3.0,1.5,7.3,6.8,2.5,2979.4531851077027
3.0,1.5,7.3,6.8,3.0,3074.30926111786
3.0,1.5,7.3,6.8,3.5,3144.623570002647
3.0,1.5,7.3,7.3,1.0,2765.195508799948
3.0,1.5,7.3,7.3,1.5,2759.3014724747404
3.0,1.5,7.3,7.3,2.0,2797.93929702989
3.0,1.5,7.3,7.3,2.5,2858.5425955246083
3.0,1.5,7.3,7.3,3.0,2939.7035778494774
3.0,1.5,7.3,7.3,3.5,3085.3880613248484
3.0,2.0,6.3,6.3,1.0,2627.7008217329308
3.0,2.0,6.3,6.3,1.5,2613.8122218248536
3.0,2.0,6.3,6.3,2.0,2654.4762978020685
3.0,2.0,6.3,6.3,2.5,2725.191794374845
3.0,2.0,6.3,6.3,3.0,2803.7679518243203
3.0,2.0,6.3,6.3,3.5,2860.3110485089524
3.0,2.0,6.3,6.8,1.0,2661.1733979459596
3.0,2.0,6.3,6.8,1.5,2718.173611495702
3.0,2.0,6.3,6.8,2.0,2770.1286003718533
3.0,2.0,6.3,6.8,2.5,2831.1797822088033
3.0,2.0,6.3,6.8,3.0,2897.176282794538
3.0,2.0,6.3,6.8,3.5,2961.076551677096
3.0,2.0,6.3,7.3,1.0,2876.737103879812
3.0,2.0,6.3,7.3,1.5,2928.903314191133
3.0,2.0,6.3,7.3,2.0,2962.3970307212294
3.0,2.0,6.3,7.3,2.5,3067.5927563077134
3.0,2.0,6.3,7.3,3.0,3150.419549826178
3.0,2.0,6.3,7.3,3.5,3227.3390495079316
3.0,2.0,6.8,6.3,1.0,2661.1484796206205
3.0,2.0,6.8,6.3,1.5,2718.1533605366003
3.0,2.0,6.8,6.3,2.0,2770.1039045157995
3.0,2.0,6.8,6.3,2.5,2831.1563441605335
3.0,2.0,6.8,6.3,3.0,2897.1542878549
3.0,2.0,6.8,6.3,3.5,2961.055886655491
3.0,2.0,6.8,6.8,1.0,2685.4528370854996
3.0,2.0,6.8,6.8,1.5,2727.4778418415126
3.0,2.0,6.8,6.8,2.0,2782.203470567341
3.0,2.0,6.8,6.8,2.5,2850.509957751732
3.0,2.0,6.8,6.8,3.0,2932.3138111864505
3.0,2.0,6.8,6.8,3.5,2955.3314921454357
3.0,2.0,6.8,7.3,1.0,2786.7650438319324
3.0,2.0,6.8,7.3,1.5,2826.52628741967
3.0,2.0,6.8,7.3,2.0,2880.766323109021
3.0,2.0,6.8,7.3,2.5,2954.348514051954
3.0,2.0,6.8,7.3,3.0,3048.3236383693584
3.0,2.0,6.8,7.3,3.5,3110.857708358967
3.0,2.0,7.3,6.3,1.0,2876.7100965642867
3.0,2.0,7.3,6.3,1.5,2928.703018695539
3.0,2.0,7.3,6.3,2.0,2962.2669445232586
3.0,2.0,7.3,6.3,2.5,3067.5252130461927
3.0,2.0,7.3,6.3,3.0,3150.3203670703606
3.0,2.0,7.3,6.3,3.5,3227.2994220207784
3.0,2.0,7.3,6.8,1.0,2786.648317371007
3.0,2.0,7.3,6.8,1.5,2826.5016580995048
3.0,2.0,7.3,6.8,2.0,2880.370730440294
3.0,2.0,7.3,6.8,2.5,2954.2547387416025
3.0,2.0,7.3,6.8,3.0,3048.1768023055192
3.0,2.0,7.3,6.8,3.5,3110.9058101021174
3.0,2.0,7.3,7.3,1.0,2739.6366230420754
3.0,2.0,7.3,7.3,1.5,2735.0128179818976
3.0,2.0,7.3,7.3,2.0,2776.5837956143423
3.0,2.0,7.3,7.3,2.5,2842.9785605732613
3.0,2.0,7.3,7.3,3.0,2940.153484472051
3.0,2.0,7.3,7.3,3.5,3073.773370338255
3.0,2.5,6.3,6.3,1.0,2604.018910757176
3.0,2.5,6.3,6.3,1.5,2635.4352772454704
3.0,2.5,6.3,6.3,2.0,2677.241101665677
3.0,2.5,6.3,6.3,2.5,2727.585414632692
3.0,2.5,6.3,6.3,3.0,2783.4949429143576
3.0,2.5,6.3,6.3,3.5,2840.2741828401936
3.0,2.5,6.3,6.8,1.0,2631.784973405667
3.0,2.5,6.3,6.8,1.5,2675.479806004112
3.0,2.5,6.3,6.8,2.0,2745.2381246616537
3.0,2.5,6.3,6.8,2.5,2805.5125159562667
3.0,2.5,6.3,6.8,3.0,2869.733848945099
3.0,2.5,6.3,6.8,3.5,2930.1657092109367
3.0,2.5,6.3,7.3,1.0,2844.7131518891033
3.0,2.5,6.3,7.3,1.5,2899.400970965813
3.0,2.5,6.3,7.3,2.0,2964.585983109954
3.0,2.5,6.3,7.3,2.5,3038.864736535783
3.0,2.5,6.3,7.3,3.0,3116.6005076971323
3.0,2.5,6.3,7.3,3.5,3129.1273088311264
3.0,2.5,6.8,6.3,1.0,2631.766152279162
3.0,2.5,6.8,6.3,1.5,2675.4582765599534
3.0,2.5,6.8,6.3,2.0,2745.2135072696665
3.0,2.5,6.8,6.3,2.5,2805.4922883318227
3.0,2.5,6.8,6.3,3.0,2869.7136503740803
3.0,2.5,6.8,6.3,3.5,2930.14770836773
3.0,2.5,6.8,6.8,1.0,2660.87928711115
3.0,2.5,6.8,6.8,1.5,2704.5614236909296
3.0,2.5,6.8,6.8,2.0,2761.3557166056453
3.0,2.5,6.8,6.8,2.5,2831.240664158889
3.0,2.5,6.8,6.8,3.0,2861.4631772933544
3.0,2.5,6.8,6.8,3.5,2928.5594227030306
3.0,2.5,6.8,7.3,1.0,2761.2552048885536
3.0,2.5,6.8,7.3,1.5,2804.6122075391277
3.0,2.5,6.8,7.3,2.0,2864.037819547851
3.0,2.5,6.8,7.3,2.5,2940.168210755506
3.0,2.5,6.8,7.3,3.0,2995.9593008507404
3.0,2.5,6.8,7.3,3.5,3099.980451928028
3.0,2.5,7.3,6.3,1.0,2844.500935029981
3.0,2.5,7.3,6.3,1.5,2899.3299976529443
3.0,2.5,7.3,6.3,2.0,2964.5020246594177
3.0,2.5,7.3,6.3,2.5,3038.7900038253892
3.0,2.5,7.3,6.3,3.0,3116.531287635615
3.0,2.5,7.3,6.3,3.5,3129.1007838817727
3.0,2.5,7.3,6.8,1.0,2729.9611555655792
3.0,2.5,7.3,6.8,1.5,2803.5010263794998
3.0,2.5,7.3,6.8,2.0,2863.8872223727312
3.0,2.5,7.3,6.8,2.5,2939.9762470641863
3.0,2.5,7.3,6.8,3.0,3048.4348508414964
3.0,2.5,7.3,6.8,3.5,3099.9788415356898
3.0,2.5,7.3,7.3,1.0,2724.2379559801225
3.0,2.5,7.3,7.3,1.5,2756.3718149104297
3.0,2.5,7.3,7.3,2.0,2769.975692568457
3.0,2.5,7.3,7.3,2.5,2841.2301412639836
3.0,2.5,7.3,7.3,3.0,2946.9988612316793
3.0,2.5,7.3,7.3,3.5,3085.939778033565
3.0,3.0,6.3,6.3,1.0,2590.536878496937
3.0,3.0,6.3,6.3,1.5,2622.9927814206467
3.0,3.0,6.3,6.3,2.0,2666.0453939149547
3.0,3.0,6.3,6.3,2.5,2717.4647350789946
3.0,3.0,6.3,6.3,3.0,2774.0323861519555
3.0,3.0,6.3,6.3,3.5,2831.2899884392446
3.0,3.0,6.3,6.8,1.0,2611.614783675796
3.0,3.0,6.3,6.8,1.5,2654.9764891313066
3.0,3.0,6.3,6.8,2.0,2707.45325395795
3.0,3.0,6.3,6.8,2.5,2766.053911180606
3.0,3.0,6.3,6.8,3.0,2852.9577481357696
3.0,3.0,6.3,6.8,3.5,2906.8747121553697
3.0,3.0,6.3,7.3,1.0,2819.062781423977
3.0,3.0,6.3,7.3,1.5,2875.0585757072404
3.0,3.0,6.3,7.3,2.0,2940.540149015576
3.0,3.0,6.3,7.3,2.5,3028.172700671093
3.0,3.0,6.3,7.3,3.0,3035.478372004774
3.0,3.0,6.3,7.3,3.5,3121.038923062327
3.0,3.0,6.8,6.3,1.0,2611.595774342898
3.0,3.0,6.8,6.3,1.5,2654.957554845595
3.0,3.0,6.8,6.3,2.0,2707.437318417047
3.0,3.0,6.8,6.3,2.5,2766.0351567218186
3.0,3.0,6.8,6.3,3.0,2852.940359273094
3.0,3.0,6.8,6.3,3.5,2906.8601873920707
3.0,3.0,6.8,6.8,1.0,2644.2922235758147
3.0,3.0,6.8,6.8,1.5,2690.2871582905773
3.0,3.0,6.8,6.8,2.0,2749.137704215562
3.0,3.0,6.8,6.8,2.5,2819.7907714307694
3.0,3.0,6.8,6.8,3.0,2896.391990583119
3.0,3.0,6.8,6.8,3.5,2915.7736091153834
3.0,3.0,6.8,7.3,1.0,2749.1701059808756
3.0,3.0,6.8,7.3,1.5,2758.070806302674
3.0,3.0,6.8,7.3,2.0,2860.0148623696227
3.0,3.0,6.8,7.3,2.5,2945.028257462146
3.0,3.0,6.8,7.3,3.0,3045.8691473740237
3.0,3.0,6.8,7.3,3.5,3079.6774677157186
3.0,3.0,7.3,6.3,1.0,2834.3020312549193
3.0,3.0,7.3,6.3,1.5,2874.994658999867
3.0,3.0,7.3,6.3,2.0,2940.4059039741023
3.0,3.0,7.3,6.3,2.5,3028.0655538625533
3.0,3.0,7.3,6.3,3.0,3035.459302278912
3.0,3.0,7.3,6.3,3.5,3121.0172149216833
3.0,3.0,7.3,6.8,1.0,2749.129749940709
3.0,3.0,7.3,6.8,1.5,2758.054483795934
3.0,3.0,7.3,6.8,2.0,2859.9855791774767
3.0,3.0,7.3,6.8,2.5,2945.0256720346106
3.0,3.0,7.3,6.8,3.0,3045.8720778159304
3.0,3.0,7.3,6.8,3.5,3079.6667758769117
3.0,3.0,7.3,7.3,1.0,2675.275453409262
3.0,3.0,7.3,7.3,1.5,2757.9544341170504
3.0,3.0,7.3,7.3,2.0,2772.3968795331198
3.0,3.0,7.3,7.3,2.5,2855.965985454693
3.0,3.0,7.3,7.3,3.0,2969.623796763345
3.0,3.0,7.3,7.3,3.5,3129.791586143724
3.0,3.5,6.3,6.3,1.0,2587.9191421957275
3.0,3.5,6.3,6.3,1.5,2620.9996688238953
3.0,3.5,6.3,6.3,2.0,2665.686020297245
3.0,3.5,6.3,6.3,2.5,2719.0029541812974
3.0,3.5,6.3,6.3,3.0,2776.8261881156523
3.0,3.5,6.3,6.3,3.5,2835.391329038768
3.0,3.5,6.3,6.8,1.0,2627.6699438929895
3.0,3.5,6.3,6.8,1.5,2669.5582545180023
3.0,3.5,6.3,6.8,2.0,2722.015796792349
3.0,3.5,6.3,6.8,2.5,2781.187017368066
3.0,3.5,6.3,6.8,3.0,2840.287448415162
3.0,3.5,6.3,6.8,3.5,2892.5194632352495
3.0,3.5,6.3,7.3,1.0,2811.8482349022524
3.0,3.5,6.3,7.3,1.5,2868.714934182888
3.0,3.5,6.3,7.3,2.0,2922.9098854442145
3.0,3.5,6.3,7.3,2.5,2944.6595609686683
3.0,3.5,6.3,7.3,3.0,3040.6583305294566
3.0,3.5,6.3,7.3,3.5,3062.9683037725626
3.0,3.5,6.8,6.3,1.0,2627.6485457215276
3.0,3.5,6.8,6.3,1.5,2669.5428740405764
3.0,3.5,6.8,6.3,2.0,2721.997124565147
3.0,3.5,6.8,6.3,2.5,2781.168746720039
3.0,3.5,6.8,6.3,3.0,2840.2723102407062
3.0,3.5,6.8,6.3,3.5,2892.509814520145
3.0,3.5,6.8,6.8,1.0,2636.612404720215
3.0,3.5,6.8,6.8,1.5,2683.991654062527
3.0,3.5,6.8,6.8,2.0,2744.3471124368943
3.0,3.5,6.8,6.8,2.5,2813.919387025763
3.0,3.5,6.8,6.8,3.0,2885.4780916644004
3.0,3.5,6.8,6.8,3.5,2944.5105913121115
3.0,3.5,6.8,7.3,1.0,2741.078491357944
3.0,3.5,6.8,7.3,1.5,2793.3675669985446
3.0,3.5,6.8,7.3,2.0,2863.7292394962205
3.0,3.5,6.8,7.3,2.5,2949.630663997836
3.0,3.5,6.8,7.3,3.0,2983.1239237697228
3.0,3.5,6.8,7.3,3.5,3048.85989457492
3.0,3.5,7.3,6.3,1.0,2811.7888161218766
3.0,3.5,7.3,6.3,1.5,2868.6465047445863
3.0,3.5,7.3,6.3,2.0,2922.8118680977086
3.0,3.5,7.3,6.3,2.5,2944.6193841482354
3.0,3.5,7.3,6.3,3.0,3040.5972576371732
3.0,3.5,7.3,6.3,3.5,3062.9153609690325
3.0,3.5,7.3,6.8,1.0,2741.0481802331096
3.0,3.5,7.3,6.8,1.5,2793.3212686809043
3.0,3.5,7.3,6.8,2.0,2863.686417432572
3.0,3.5,7.3,6.8,2.5,2949.63384941219
3.0,3.5,7.3,6.8,3.0,2983.0646979131175
3.0,3.5,7.3,6.8,3.5,3048.8164296582327
3.0,3.5,7.3,7.3,1.0,2716.031773681917
3.0,3.5,7.3,7.3,1.5,2764.793922475039
3.0,3.5,7.3,7.3,2.0,2837.322619918091
3.0,3.5,7.3,7.3,2.5,2890.079224133594
3.0,3.5,7.3,7.3,3.0,3016.454251395104
3.0,3.5,7.3,7.3,3.5,3140.4376777088737
3.1,1.5,6.3,6.3,1.5,2661.6180616014
3.2,1.5,6.3,6.3,1.5,2729.949562665259
3.3,1.5,6.3,6.3,1.5,2695.128019401236
3.4,1.5,6.3,6.3,1.5,2735.022195575183
3.5,1.0,6.3,6.3,1.0,2718.8196612359716
3.5,1.0,6.3,6.3,1.5,2800.112141334112
3.5,1.0,6.3,6.3,2.0,2833.9485429752167
3.5,1.0,6.3,6.3,2.5,2851.094814415421
3.5,1.0,6.3,6.3,3.0,2900.631125410758
3.5,1.0,6.3,6.3,3.5,2952.1968424280817
3.5,1.0,6.3,6.8,1.0,2810.9895451986827
3.5,1.0,6.3,6.8,1.5,2833.579575302212
3.5,1.0,6.3,6.8,2.0,2880.9796487871135
3.5,1.0,6.3,6.8,2.5,2934.593493314839
3.5,1.0,6.3,6.8,3.0,2991.14953151813
3.5,1.0,6.3,6.8,3.5,3044.8975288714782
3.5,1.0,6.3,7.3,1.0,3049.066686774525
3.5,1.0,6.3,7.3,1.5,3100.1604372299
3.5,1.0,6.3,7.3,2.0,3159.902934936038
3.5,1.0,6.3,7.3,2.5,3226.6203107160436
3.5,1.0,6.3,7.3,3.0,3294.464243597198
3.5,1.0,6.3,7.3,3.5,3347.018687841014
3.5,1.0,6.8,6.3,1.0,2810.94766502758
3.5,1.0,6.8,6.3,1.5,2833.5446928676847
3.5,1.0,6.8,6.3,2.0,2880.964917249874
3.5,1.0,6.8,6.3,2.5,2934.560013591414
3.5,1.0,6.8,6.3,3.0,2991.1050467820673
3.5,1.0,6.8,6.3,3.5,3044.8570742706934
3.5,1.0,6.8,6.8,1.0,2846.380177477029
3.5,1.0,6.8,6.8,1.5,2887.624857475977
3.5,1.0,6.8,6.8,2.0,2941.3671207656907
3.5,1.0,6.8,6.8,2.5,3006.919325843814
3.5,1.0,6.8,6.8,3.0,3082.279470919435
3.5,1.0,6.8,6.8,3.5,3159.3282087483767
3.5,1.0,6.8,7.3,1.0,2957.726535721846
3.5,1.0,6.8,7.3,1.5,2997.358344279285
3.5,1.0,6.8,7.3,2.0,3054.5857378865294
3.5,1.0,6.8,7.3,2.5,3130.151002989209
3.5,1.0,6.8,7.3,3.0,3224.333497912314
3.5,1.0,6.8,7.3,3.5,3268.664156164108
3.5,1.0,7.3,6.3,1.0,3049.009013494791
3.5,1.0,7.3,6.3,1.5,3100.0696651790413
3.5,1.0,7.3,6.3,2.0,3159.808129947736
3.5,1.0,7.3,6.3,2.5,3226.541837397559
3.5,1.0,7.3,6.3,3.0,3294.39108603747
3.5,1.0,7.3,6.3,3.5,3346.9546942678408
3.5,1.0,7.3,6.8,1.0,2957.6878507069546
3.5,1.0,7.3,6.8,1.5,2997.336503714571
3.5,1.0,7.3,6.8,2.0,3054.525738389066
3.5,1.0,7.3,6.8,2.5,3130.09714882924
3.5,1.0,7.3,6.8,3.0,3224.2710296446458
3.5,1.0,7.3,6.8,3.5,3268.5938338400247
3.5,1.0,7.3,7.3,1.0,2912.558933043653
3.5,1.0,7.3,7.3,1.5,2923.5694116979703
3.5,1.0,7.3,7.3,2.0,2973.8019726430466
3.5,1.0,7.3,7.3,2.5,3083.8966181208675
3.5,1.0,7.3,7.3,3.0,3134.01856942879
3.5,1.0,7.3,7.3,3.5,3245.5212761411785
3.5,1.5,6.3,6.3,1.0,2720.5232410966496
3.5,1.5,6.3,6.3,1.5,2752.360889854334
3.5,1.5,6.3,6.3,2.0,2766.3072305743726
3.5,1.5,6.3,6.3,2.5,2811.241563287719
3.5,1.5,6.3,6.3,3.0,2909.921728288822
3.5,1.5,6.3,6.3,3.5,2915.2512010423825
3.5,1.5,6.3,6.8,1.0,2780.792488283799
3.5,1.5,6.3,6.8,1.5,2789.754172594523
3.5,1.5,6.3,6.8,2.0,2836.8902965320294
3.5,1.5,6.3,6.8,2.5,2890.3047395886556
3.5,1.5,6.3,6.8,3.0,2947.264371836325
3.5,1.5,6.3,6.8,3.5,3002.449079498966
3.5,1.5,6.3,7.3,1.0,3000.0706102218
3.5,1.5,6.3,7.3,1.5,3050.5304519996
3.5,1.5,6.3,7.3,2.0,3111.073871892324
3.5,1.5,6.3,7.3,2.5,3176.1253830082296
3.5,1.5,6.3,7.3,3.0,3243.039408071955
3.5,1.5,6.3,7.3,3.5,3296.677747295447
3.5,1.5,6.8,6.3,1.0,2780.7680987988624
3.5,1.5,6.8,6.3,1.5,2789.742224721021
3.5,1.5,6.8,6.3,2.0,2836.8600069983722
3.5,1.5,6.8,6.3,2.5,2890.2758320478506
3.5,1.5,6.8,6.3,3.0,2947.2282820855207
3.5,1.5,6.8,6.3,3.5,3002.4228295313887
3.5,1.5,6.8,6.8,1.0,2801.7305404928093
3.5,1.5,6.8,6.8,1.5,2844.148520858012
3.5,1.5,6.8,6.8,2.0,2897.4095970758144
3.5,1.5,6.8,6.8,2.5,2961.938340303251
3.5,1.5,6.8,6.8,3.0,3036.27246631571
3.5,1.5,6.8,6.8,3.5,3112.46389159715
3.5,1.5,6.8,7.3,1.0,2912.7709756404706
3.5,1.5,6.8,7.3,1.5,2953.001985546543
3.5,1.5,6.8,7.3,2.0,3008.8960210295118
3.5,1.5,6.8,7.3,2.5,3082.611041580971
3.5,1.5,6.8,7.3,3.0,3175.3453473728687
3.5,1.5,6.8,7.3,3.5,3219.647914186874
3.5,1.5,7.3,6.3,1.0,2999.9878692107764
3.5,1.5,7.3,6.3,1.5,3050.4352552136934
3.5,1.5,7.3,6.3,2.0,3110.973617018828
3.5,1.5,7.3,6.3,2.5,3176.004134729267
3.5,1.5,7.3,6.3,3.0,3242.9762098358506
3.5,1.5,7.3,6.3,3.5,3296.6445060580763
3.5,1.5,7.3,6.8,1.0,2912.7216565519943
3.5,1.5,7.3,6.8,1.5,2952.9622543555024
3.5,1.5,7.3,6.8,2.0,3008.82214019184
3.5,1.5,7.3,6.8,2.5,3082.5741546891873
3.5,1.5,7.3,6.8,3.0,3175.3039768150406
3.5,1.5,7.3,6.8,3.5,3219.61241928846
3.5,1.5,7.3,7.3,1.0,2840.6702969732773
3.5,1.5,7.3,7.3,1.5,2881.0836833517737
3.5,1.5,7.3,7.3,2.0,2963.0733813904408
3.5,1.5,7.3,7.3,2.5,3038.06872103315
3.5,1.5,7.3,7.3,3.0,3088.412502013781
3.5,1.5,7.3,7.3,3.5,3218.3845991662447
3.5,2.0,6.3,6.3,1.0,2720.4327033150817
3.5,2.0,6.3,6.3,1.5,2751.7600235337736
3.5,2.0,6.3,6.3,2.0,2758.569758544454
3.5,2.0,6.3,6.3,2.5,2784.901019001276
3.5,2.0,6.3,6.3,3.0,2836.675147286292
3.5,2.0,6.3,6.3,3.5,2936.4244572829084
3.5,2.0,6.3,6.8,1.0,2744.950229812259
3.5,2.0,6.3,6.8,1.5,2756.840800580294
3.5,2.0,6.3,6.8,2.0,2803.6015984932073
3.5,2.0,6.3,6.8,2.5,2857.0758949210685
3.5,2.0,6.3,6.8,3.0,2914.107769235361
3.5,2.0,6.3,6.8,3.5,3018.213517147597
3.5,2.0,6.3,7.3,1.0,2959.7908803987857
3.5,2.0,6.3,7.3,1.5,3010.7436855548854
3.5,2.0,6.3,7.3,2.0,3070.0934168883605
3.5,2.0,6.3,7.3,2.5,3134.7742658146517
3.5,2.0,6.3,7.3,3.0,3198.5213854314047
3.5,2.0,6.3,7.3,3.5,3199.8207683003793
3.5,2.0,6.8,6.3,1.0,2744.9286693008085
3.5,2.0,6.8,6.3,1.5,2756.7998337993167
3.5,2.0,6.8,6.3,2.0,2803.555614927397
3.5,2.0,6.8,6.3,2.5,2857.0627924466476
3.5,2.0,6.8,6.3,3.0,2914.04770272426
3.5,2.0,6.8,6.3,3.5,3018.1682086311666
3.5,2.0,6.8,6.8,1.0,2727.1493498751115
3.5,2.0,6.8,6.8,1.5,2812.161247868701
3.5,2.0,6.8,6.8,2.0,2865.623652628904
3.5,2.0,6.8,6.8,2.5,2930.236463485364
3.5,2.0,6.8,6.8,3.0,3003.01287251587
3.5,2.0,6.8,6.8,3.5,3075.565367785447
3.5,2.0,6.8,7.3,1.0,2879.6483853155432
3.5,2.0,6.8,7.3,1.5,2921.540316291864
3.5,2.0,6.8,7.3,2.0,2979.1829024404096
3.5,2.0,6.8,7.3,2.5,3054.114732569941
3.5,2.0,6.8,7.3,3.0,3091.880257659772
3.5,2.0,6.8,7.3,3.5,3230.572235535129
3.5,2.0,7.3,6.3,1.0,2959.691458373733
3.5,2.0,7.3,6.3,1.5,3010.6439786026135
3.5,2.0,7.3,6.3,2.0,3069.9945901339943
3.5,2.0,7.3,6.3,2.5,3134.7235485260735
3.5,2.0,7.3,6.3,3.0,3198.435119886447
3.5,2.0,7.3,6.3,3.5,3199.7391359125186
3.5,2.0,7.3,6.8,1.0,2879.566196099201
3.5,2.0,7.3,6.8,1.5,2921.4908624121767
3.5,2.0,7.3,6.8,2.0,2979.1610548608855
3.5,2.0,7.3,6.8,2.5,3054.0758225560776
3.5,2.0,7.3,6.8,3.0,3091.8327798074633
3.5,2.0,7.3,6.8,3.5,3230.5379527206846
3.5,2.0,7.3,7.3,1.0,2841.9021333531914
3.5,2.0,7.3,7.3,1.5,2884.3102551176285
3.5,2.0,7.3,7.3,2.0,2904.027689580519
3.5,2.0,7.3,7.3,2.5,3017.7923267476726
3.5,2.0,7.3,7.3,3.0,3069.6527325893926
3.5,2.0,7.3,7.3,3.5,3200.0042984295915
3.5,2.5,6.3,6.3,1.0,2704.43001653389
3.5,2.5,6.3,6.3,1.5,2730.9307383601054
3.5,2.5,6.3,6.3,2.0,2769.1505596672177
3.5,2.5,6.3,6.3,2.5,2815.107561295722
3.5,2.5,6.3,6.3,3.0,2866.901646072983
3.5,2.5,6.3,6.3,3.5,2921.142671037183
3.5,2.5,6.3,6.8,1.0,2695.8719361687317
3.5,2.5,6.3,6.8,1.5,2733.2520683933935
3.5,2.5,6.3,6.8,2.0,2780.3842795860546
3.5,2.5,6.3,6.8,2.5,2833.9463484611642
3.5,2.5,6.3,6.8,3.0,2938.167055829165
3.5,2.5,6.3,6.8,3.5,2992.370777458089
3.5,2.5,6.3,7.3,1.0,2927.0817234560145
3.5,2.5,6.3,7.3,1.5,2978.0736885567226
3.5,2.5,6.3,7.3,2.0,3036.865614335632
3.5,2.5,6.3,7.3,2.5,3099.234052528752
3.5,2.5,6.3,7.3,3.0,3143.821323678675
3.5,2.5,6.3,7.3,3.5,3176.224797315921
3.5,2.5,6.8,6.3,1.0,2695.8198613998015
3.5,2.5,6.8,6.3,1.5,2733.2466340130195
3.5,2.5,6.8,6.3,2.0,2780.3560986785633
3.5,2.5,6.8,6.3,2.5,2833.8946412086725
3.5,2.5,6.8,6.3,3.0,2938.133457480386
3.5,2.5,6.8,6.3,3.5,2992.371746146825
3.5,2.5,6.8,6.8,1.0,2702.7763761673905
3.5,2.5,6.8,6.8,1.5,2788.1568806668565
3.5,2.5,6.8,6.8,2.0,2843.245325462526
3.5,2.5,6.8,6.8,2.5,2907.5866059329346
3.5,2.5,6.8,6.8,3.0,2926.936029961187
3.5,2.5,6.8,6.8,3.5,2993.817682402875
3.5,2.5,6.8,7.3,1.0,2855.4248320701104
3.5,2.5,6.8,7.3,1.5,2900.1972350875476
3.5,2.5,6.8,7.3,2.0,2960.644434639353
3.5,2.5,6.8,7.3,2.5,2988.846942665985
3.5,2.5,6.8,7.3,3.0,3114.8421913649713
3.5,2.5,6.8,7.3,3.5,3214.844263186424
3.5,2.5,7.3,6.3,1.0,2926.965391284609
3.5,2.5,7.3,6.3,1.5,2978.0295358914054
3.5,2.5,7.3,6.3,2.0,3036.7824139776344
3.5,2.5,7.3,6.3,2.5,3099.1753381103063
3.5,2.5,7.3,6.3,3.0,3143.8051497596825
3.5,2.5,7.3,6.3,3.5,3176.2019273896053
3.5,2.5,7.3,6.8,1.0,2855.3751752300923
3.5,2.5,7.3,6.8,1.5,2900.1548852576902
3.5,2.5,7.3,6.8,2.0,2960.6150574219496
3.5,2.5,7.3,6.8,2.5,2988.819282111025
3.5,2.5,7.3,6.8,3.0,3114.804173349795
3.5,2.5,7.3,6.8,3.5,3214.7972612889407
3.5,2.5,7.3,7.3,1.0,2824.5529775690184
3.5,2.5,7.3,7.3,1.5,2863.8845033436305
3.5,2.5,7.3,7.3,2.0,2891.3375311584255
3.5,2.5,7.3,7.3,2.5,2963.995436623078
3.5,2.5,7.3,7.3,3.0,3067.687358954518
3.5,2.5,7.3,7.3,3.5,3199.749035377864
3.5,3.0,6.3,6.3,1.0,2693.1290086168183
3.5,3.0,6.3,6.3,1.5,2721.4835439735834
3.5,3.0,6.3,6.3,2.0,2760.477274151275
3.5,3.0,6.3,6.3,2.5,2808.1187616504167
3.5,3.0,6.3,6.3,3.0,2831.7546546836193
3.5,3.0,6.3,6.3,3.5,2888.973440465894
3.5,3.0,6.3,6.8,1.0,2700.5223347814494
3.5,3.0,6.3,6.8,1.5,2720.2610341520813
3.5,3.0,6.3,6.8,2.0,2812.4680986025433
3.5,3.0,6.3,6.8,2.5,2866.364808116763
3.5,3.0,6.3,6.8,3.0,2923.037190431403
3.5,3.0,6.3,6.8,3.5,2976.0450215452133
3.5,3.0,6.3,7.3,1.0,2900.8797453902066
3.5,3.0,6.3,7.3,1.5,2951.512876107041
3.5,3.0,6.3,7.3,2.0,3008.59498320627
3.5,3.0,6.3,7.3,2.5,3025.6852660787035
3.5,3.0,6.3,7.3,3.0,3099.724138675486
3.5,3.0,6.3,7.3,3.5,3100.1942890129167
3.5,3.0,6.8,6.3,1.0,2730.0080521633963
3.5,3.0,6.8,6.3,1.5,2720.2331394551707
3.5,3.0,6.8,6.3,2.0,2812.4617034269268
3.5,3.0,6.8,6.3,2.5,2866.320363682321
3.5,3.0,6.8,6.3,3.0,2923.012550808764
3.5,3.0,6.8,6.3,3.5,2976.0452981033545
3.5,3.0,6.8,6.8,1.0,2687.5290955458804
3.5,3.0,6.8,6.8,1.5,2729.35049197903
3.5,3.0,6.8,6.8,2.0,2782.515184637462
3.5,3.0,6.8,6.8,2.5,2894.8114988113934
3.5,3.0,6.8,6.8,3.0,2962.8433017787
3.5,3.0,6.8,6.8,3.5,3024.966673588231
3.5,3.0,6.8,7.3,1.0,2839.145142187672
3.5,3.0,6.8,7.3,1.5,2886.988530894585
3.5,3.0,6.8,7.3,2.0,2950.3493856269743
3.5,3.0,6.8,7.3,2.5,3027.541988130937
3.5,3.0,6.8,7.3,3.0,3110.9151813383705
3.5,3.0,6.8,7.3,3.5,3181.3483299694944
3.5,3.0,7.3,6.3,1.0,2900.7351713201624
3.5,3.0,7.3,6.3,1.5,2951.4669051237483
3.5,3.0,7.3,6.3,2.0,3008.5622037954927
3.5,3.0,7.3,6.3,2.5,3025.6203494005167
3.5,3.0,7.3,6.3,3.0,3099.6545296412664
3.5,3.0,7.3,6.3,3.5,3100.152532311838
3.5,3.0,7.3,6.8,1.0,2839.1296585665514
